from	to	r	t	p.value	FDR	significant	group
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN101155_c0_g1	0.8715094188986638	4.353274522544268	0.0024027252680459362	0.005503411326280174	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN10464_c2_g1	0.8793421232903179	4.523272369592309	0.0020018171339228744	0.004787856150934969	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN10899_c0_g1	0.8898391821159598	4.777064992000197	0.001536035810334354	0.003965331524479068	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN10976_c0_g1	0.8686609582927161	4.2950057569698314	0.002560353591675272	0.005748622294621642	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN11074_c0_g1	0.8930210329561813	4.860829559483374	0.0014102375737548355	0.0037209308956166437	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN11074_c1_g1	0.8715106817542828	4.35330075490296	0.002402656806354815	0.005503411326280174	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN11851_c0_g2	0.8861450708241874	4.6840010745130485	0.0016909206376076302	0.004243182707273917	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN12894_c0_g2	0.9198455093966574	5.743722472644782	6.05637812399779e-4	0.002057911883967522	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN12962_c4_g1	0.894085596519672	4.88964591503299	0.0013696899833605621	0.003635182716920546	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN134289_c3_g1	0.8642619947597447	4.208398300082831	0.002816566539247206	0.006135913185038588	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN14995_c0_g1	0.8789310722827903	4.513970027196901	0.0020216951774913975	0.004827439119724873	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN15735_c0_g1	0.8686609582927161	4.2950057569698314	0.002560353591675272	0.005748622294621642	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN1579_c0_g2	0.868660958292716	4.295005756969831	0.0025603535916752748	0.005748622294621642	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN16163_c0_g2	0.896707466396483	4.962400011226873	0.0012730643105293797	0.0034495388163343454	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN16997_c0_g1	0.8371408930833509	3.748840177026883	0.004761382426559135	0.008930780671874172	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN1773_c0_g1	0.9043412384522699	5.19006978674337	0.001017170399038666	0.002924760991628314	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN189420_c0_g2	0.9076670571237552	5.297519569319134	9.170848477597364e-4	0.0027345557883420276	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN190778_c0_g1	0.9241685472383716	5.926258145827737	5.145470139445819e-4	0.001871800728262035	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN190778_c2_g1	0.8431867347699293	3.841698903110617	0.0042710107077650545	0.008206950383893182	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN21696_c0_g1	0.9496065624989611	7.42093882425714	1.5398252496557816e-4	8.877822691513431e-4	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN2197_c0_g1	0.8579005837155956	4.089829526157356	0.0032152521488189767	0.006684008281138116	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN224177_c1_g1	0.8686609582927161	4.2950057569698314	0.002560353591675272	0.005748622294621642	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN229_c0_g1	0.9234311156645774	5.894074910908064	5.294038896902691e-4	0.0019093992148176571	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN23129_c0_g1	0.8458257718216201	3.8837860253528995	0.004067489407800121	0.00789923870646416	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN27518_c0_g1	0.9056425496513538	5.231468620296225	9.7720671835358e-4	0.0028535036087008743	TRUE	0
Crpow_TRINITY_DN10038_c1_g1	Crpow_TRINITY_DN27518_c0_g2	0.8321632030220266	3.6758557782754484	0.0051908451055063835	0.009575336183903762	TRUE	0
