from	to	r	t	p.value	FDR	significant	group
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN7997_c0_g1	0.9772941383135194	11.297862520791652	1.4384629262617038e-5	4.752355818649516e-4	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN7997_c0_g3	0.9759322473217094	10.962042945117249	1.7113706297443502e-5	5.226645301190158e-4	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN82754_c0_g1	0.9687525088037542	9.567210421325493	3.724958897643496e-5	8.2384718752012e-4	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN82948_c0_g1	0.866730034112917	4.256499341309395	0.0026708895192874733	0.00918205670472323	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN8360_c0_g1	0.9456022071022682	7.119777761021419	1.9309218299757685e-4	0.001871426637059541	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN86312_c0_g1	0.8892885558104577	4.762916015806248	0.0015585146786483064	0.006456528081182613	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN8665_c0_g1	0.8938454202161645	4.883108933303349	0.0013787711161440367	0.005948791384267466	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN89483_c2_g1	0.9324955129721494	6.32407203442786	3.6530596150361524e-4	0.0027335501649266253	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN9501_c1_g1	0.9075236276229897	5.2927722975694245	9.212628634337526e-4	0.004673347693606306	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN9722_c0_g2	0.9442192345671159	7.023177035029291	2.07976831863e-4	0.0019384176440253988	TRUE	0
Crpow_TRINITY_DN10162_c0_g2	Crpow_TRINITY_DN9855_c0_g1	0.9156382979902162	5.5791771656011795	7.038085004161932e-4	0.003964021856237436	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN11751_c0_g2	0.9669442500124269	9.288755414604399	4.4037370854608204e-5	8.628968268166683e-4	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN22770_c0_g1	0.9554902796348977	7.933167696753664	1.0657684331923212e-4	0.001355605269592193	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN28181_c0_g1	0.8755420277275491	4.438925563694802	0.002190445733124679	0.007985018345665467	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN3859_c3_g1	0.862862307617216	4.1816562293086985	0.002901399075798636	0.009730876033757161	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN38715_c1_g1	0.927003026841457	6.054289066266752	4.5998044959655554e-4	0.003117222539137654	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN46097_c2_g1	0.8775267277721737	4.482520181009361	0.0020905658015659256	0.007774902797400323	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN563535_c0_g1	0.9023231027620594	5.127428739942086	0.0010812216121310156	0.005107605331406678	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN70792_c0_g2	0.8938647730327027	4.883634891184693	0.0013780379418274007	0.005948791384267466	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN7623_c0_g1	0.8713220966720512	4.349387401884804	0.002412894231990071	0.00860484277029453	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN7997_c0_g1	0.8775358013717699	4.482721755986653	0.002090116046867132	0.007774902797400323	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN82948_c0_g1	0.8972349575244307	4.977354220563488	0.0012541745764649394	0.005635739136159389	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN8360_c0_g1	0.9027795363765715	5.141433837321521	0.0010665129146209395	0.005079672674358531	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN90662_c0_g1	0.9703442389452522	9.832769665171375	3.1880658504824074e-5	7.753199033603743e-4	TRUE	0
Crpow_TRINITY_DN104615_c1_g1	Crpow_TRINITY_DN9855_c0_g1	0.9053359158879415	5.221640632912976	9.865299640983269e-4	0.004861390151415113	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN11114_c0_g2	0.9456868280925845	7.125804655867478	1.9220489796388114e-4	0.001871426637059541	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN11114_c0_g3	0.9100566940286566	5.378194712431949	8.492781552897704e-4	0.0044700971069830215	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN11601_c0_g2	0.926157675891874	6.015364648490494	4.7583709271350295e-4	0.003188229908193917	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN12612_c0_g1	0.9576720771667236	8.14908782773317	9.181227204551946e-5	0.0012204546372783147	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN13999_c0_g1	0.889326451302843	4.763886597150848	0.0015569608593995882	0.00645518184248306	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN15960_c1_g1	0.9794978294717887	11.909723187069769	1.0607364365995375e-5	3.8738723647565416e-4	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN169905_c0_g1	0.890751493584085	4.800729148019217	0.0014992546152713634	0.006280370409904683	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN23949_c0_g1	0.9365643051394393	6.5453129292269265	3.0409988078373664e-4	0.0024395013002413636	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN24834_c0_g1	0.8982590732791862	5.006700942268745	0.001218020955320553	0.0055376054034424055	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN29357_c0_g1	0.9161466870505898	5.5984286990238	6.91432498646258e-4	0.003935097416455898	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN32127_c0_g1	0.8629542479478475	4.183401157893722	0.002895777180427088	0.0097198195072099	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN32918_c0_g3	0.9347255013869226	6.4428536470372055	3.3085146947886643e-4	0.0025595917071759727	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN33675_c3_g1	0.9413552636468967	6.833798240581837	2.4115528289608078e-4	0.002121924122367022	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN45028_c0_g1	0.9412931799618361	6.82984259121345	2.4191048407994078e-4	0.002123122982486797	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN45028_c0_g2	0.9824162102852786	12.888948377454067	6.706599298076294e-6	3.117678417061484e-4	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN467392_c1_g3	0.9955339841285024	25.831047613250043	1.1097240212228618e-7	2.15902973462359e-5	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN6089_c0_g1	0.9483204330732043	7.320506119111806	1.6591267093562525e-4	0.0017361339849100385	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN63819_c3_g2	0.8717044845428545	4.357330750152266	0.002392165255290965	0.008557552591886442	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN63819_c8_g1	0.9055054194612415	5.227067810285502	9.81369075807832e-4	0.004854294271800815	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN66503_c5_g1	0.8830725195728855	4.60977976020647	0.0018271521965251907	0.007157368000258633	TRUE	0
Crpow_TRINITY_DN105251_c0_g2	Crpow_TRINITY_DN7623_c0_g1	0.910547417738318	5.395141515773224	8.357705530125952e-4	0.004425708382031414	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN10983_c0_g1	0.9754087026145432	10.840343624690467	1.8247769518119795e-5	5.437569517580885e-4	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN120448_c0_g2	0.9245805753796958	5.9444370690524595	5.063658689264045e-4	0.003283570584165598	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN124197_c1_g1	0.8817663231226086	4.579053201602098	0.0018871433371756654	0.007305205563878976	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN162193_c0_g2	0.9682454652488877	9.486774772827651	3.907745664963264e-5	8.315732589202364e-4	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN18619_c0_g3	0.8718349029208486	4.360047501232302	0.002385121629420205	0.008555303044105473	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN19773_c0_g1	0.8733308113765867	4.391487745871909	0.0023052821386031377	0.008345725068285514	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN19839_c0_g1	0.9398462801578866	6.739342829846306	2.59953224009242e-4	0.002231265172745994	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN215855_c0_g1	0.8926540171575084	4.850988836183706	0.0014243944850301658	0.006048782724222685	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN25124_c0_g1	0.9293665268876725	6.166659956064193	4.1749006792616465e-4	0.0029676256113885563	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN29661_c0_g1	0.8977541437769058	4.992179715671731	0.0012357604901980337	0.005576846954476178	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN30230_c0_g1	0.8873279694238717	4.713332171315695	0.0016402770899782788	0.006654442798189819	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN31963_c0_g1	0.8835175915204119	4.620359995615884	0.0018069956028524024	0.007115553149762871	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN41177_c0_g1	0.9777764245793448	11.424037587057262	1.349226423745179e-5	4.4857508885654587e-4	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN41177_c0_g2	0.9103897402987691	5.389681771288993	8.400954092965829e-4	0.004439659139874195	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN41177_c1_g1	0.987253196444401	15.194168040945605	2.564204775686088e-6	1.772337853510397e-4	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN45275_c4_g1	0.9566094920498859	8.041940692049106	9.882178558924643e-5	0.001284927821040375	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN56315_c3_g1	0.9675589704893616	9.38084318445086	4.1645374119316214e-5	8.498017336992286e-4	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN5644_c0_g1	0.8934967336490659	4.873655760800676	0.0013920242541001222	0.0059692272708473	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN5896_c10_g1	0.9190670705577437	5.712354144940162	6.230806969309742e-4	0.003704883551531662	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN60_c0_g1	0.9542506602602829	7.817277794440459	1.1562254008202237e-4	0.0014290945954137965	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN6890_c0_g1	0.9846144953747582	13.80218671482127	4.50008099988016e-6	2.488307946565314e-4	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN71790_c1_g1	0.8728057989488894	4.3803944463341615	0.0023331041614189545	0.008423227601329051	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN86312_c0_g1	0.8812391864083626	4.566787836847946	0.0019117085938135517	0.007346163308926546	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN9855_c0_g1	0.8786116634641951	4.506772152907957	0.002037228939318565	0.007671371769347973	TRUE	0
Crpow_TRINITY_DN109165_c0_g3	Crpow_TRINITY_DN9982_c0_g1	0.8857772826282425	4.674968826475043	0.0017068698889144422	0.006839197197915764	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN120448_c0_g2	0.9765678939857865	11.115180950162669	1.580084099451744e-5	5.092136057926386e-4	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN124197_c1_g1	0.8707527728075309	4.337621722134256	0.0024439701136795902	0.008675763156165093	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN124400_c0_g1	0.8935391549033641	4.874803492462805	0.001390407490620444	0.005967165480579406	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN162193_c0_g2	0.9515508907465687	7.580097754966065	1.370412510856354e-4	0.0015619352064243604	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN18619_c0_g3	0.8779180482760763	4.491232652570027	0.0020712256077467933	0.0077335532767648105	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN19773_c0_g1	0.9384933550638118	6.657537938243361	2.7760265161002793e-4	0.0023257523587041098	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN19839_c0_g1	0.9365640694014964	6.545299518401538	3.0410321607353543e-4	0.0024395013002413636	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN215855_c0_g1	0.9409480370575118	6.807962301236284	2.461371992871475e-4	0.0021440805084172276	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN25124_c0_g1	0.8992766133798511	5.036277529448844	0.0011827752332943336	0.0054320572488255	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN27431_c0_g1	0.8703068189626983	4.328456044364182	0.0024684906761401355	0.008714369302260841	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN29661_c0_g1	0.9472640713080606	7.240706867314347	1.761539069298841e-4	0.0017974442557097765	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN30230_c0_g1	0.9341131520123384	6.409657257986317	3.4009049727092266e-4	0.002589123742266894	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN32211_c0_g1	0.880818036291458	4.557043406813479	0.0019314821329112647	0.007400492811220185	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN32976_c0_g4	0.9214081574652837	5.808033700231536	5.715909115441348e-4	0.0035035788312034306	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN41177_c0_g1	0.9896749423078949	16.913398865816557	1.3652692135388604e-6	1.175698226019612e-4	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN41177_c0_g2	0.9643072734889243	8.920649855194899	5.5328658803850994e-5	9.611032922426505e-4	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN41177_c1_g1	0.9900841337813109	17.26420872938743	1.209669047796422e-6	1.1148055277323868e-4	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN42823_c0_g1	0.8962683700125266	4.950034133568295	0.0012889283541275454	0.0057185309495202665	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN45275_c4_g1	0.9637856202182994	8.852552353267908	5.7767297244004486e-5	9.698363413764431e-4	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN4674_c4_g1	0.9031051779920882	5.151483076569101	0.0010560988025300362	0.005055057733195556	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN5191_c1_g1	0.8964148813033898	4.954151934897692	0.001283620922949405	0.005705572261832232	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN524070_c0_g1	0.887946015670238	4.728830531872777	0.001614210947983466	0.006584678066083874	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN542917_c0_g1	0.880818036291458	4.557043406813479	0.0019314821329112647	0.007400492811220185	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN56315_c3_g1	0.9962873894860517	28.347125840719837	6.378787327118505e-8	1.3403107931741403e-5	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN5644_c0_g1	0.945500497631757	7.112551850924431	1.941622041764756e-4	0.0018714386395211492	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN5896_c10_g1	0.9137655852992683	5.509671961755108	7.506399333983e-4	0.004115982849834311	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN59727_c1_g1	0.920269136567905	5.7609777491772425	5.962807032210042e-4	0.0036169313325865307	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN60_c0_g1	0.9468849158645047	7.2126315348624654	1.7992863272077577e-4	0.0018071990586658415	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN6890_c0_g1	0.9933357933350029	21.110924334876756	3.6811386591812355e-7	4.716346677238788e-5	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN74441_c0_g1	0.8806163156644472	4.552393181352624	0.0019409996676390375	0.0074261261865315835	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN82754_c0_g1	0.8684035556598709	4.289827195458646	0.0025749156905392903	0.008964584699250416	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN82948_c0_g1	0.8663486332011957	4.2489853236943045	0.0026930783331046604	0.009228141215785244	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN86312_c0_g1	0.9215056450446102	5.81210672445568	5.695093082435296e-4	0.0035030824311513597	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN8665_c0_g1	0.8827713993791169	4.602653621440355	0.0018408713359483475	0.007182061546310964	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN89483_c2_g1	0.9166831106134208	5.618924198613116	6.785287118701895e-4	0.003885345236768269	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN9501_c1_g1	0.882900547381987	4.605706807229091	0.0018349792027421428	0.007171414745065719	TRUE	0
Crpow_TRINITY_DN10983_c0_g1	Crpow_TRINITY_DN9855_c0_g1	0.8945846292773891	4.903295669611736	0.0013509453924757638	0.0059039235829244485	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN11114_c0_g3	0.994811979508359	23.953269807719273	1.7386960959134194e-7	3.044456863944397e-5	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN11316_c0_g2	0.9445779162506126	7.047893180018505	2.0404654511216953e-4	0.0019384176440253988	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN11601_c0_g2	0.9281333453428692	6.107363283618856	4.39323897333823e-4	0.003032319789802707	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN13999_c0_g1	0.9794510707991552	11.89573790932624	1.0679728443869295e-5	3.8738723647565416e-4	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN15960_c1_g1	0.9704940659913495	9.858850032423783	3.140345806756567e-5	7.753199033603743e-4	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN169905_c0_g1	0.9892605290981887	16.578644958852802	1.5358684202702827e-6	1.28062171613965e-4	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN22770_c0_g1	0.8633608097126816	4.1911368109146325	0.002871000734731605	0.009655164442730551	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN23949_c0_g1	0.9351634129730362	6.4668715896671625	3.243462081252304e-4	0.0025278792748988656	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN24834_c0_g1	0.9915958197916952	18.77422555881897	7.37317652612894e-7	7.594371821912808e-5	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN28181_c0_g1	0.9593109253912997	8.322320355120006	8.1657291348762e-5	0.0011624546109892868	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN29357_c0_g1	0.9519676772150288	7.615435119389393	1.335773353296686e-4	0.0015493055790356525	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN32127_c0_g1	0.9297426707343859	6.185045092676763	4.109746007988546e-4	0.002941244797216925	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN32918_c0_g3	0.9804278490178164	12.198107966344162	9.234825632368574e-6	3.694078001820318e-4	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN33675_c1_g1	0.8968927043109538	4.967639083203994	0.001266410000241711	0.005659085046366615	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN33675_c3_g1	0.9997345395361147	106.28554981055272	2.3378847060794183e-11	3.070227090258796e-8	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN45028_c0_g1	0.9510575393928411	7.538839184112742	1.4121728150510724e-4	0.0016021908849812709	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN45028_c0_g2	0.9510216316138066	7.535859999239397	1.415244538915708e-4	0.0016022154230440119	TRUE	0
Crpow_TRINITY_DN11114_c0_g2	Crpow_TRINITY_DN467392_c1_g3	0.9181097232897378	5.6743656690330715	6.44977523729871e-4	0.0037940279195442473	TRUE	0
