gene_ID	var	rank
Crpow_TRINITY_DN35685_c0_g1	0.7466249172444486	133038
Crpow_TRINITY_DN540321_c0_g1	0.7460339607262139	133037
Crpow_TRINITY_DN1102_c5_g2	0.7457307306761077	133036
Crpow_TRINITY_DN8160_c0_g1	0.7453308262359533	133035
Crpow_TRINITY_DN8583_c0_g1	0.743110555860906	133034
Crpow_TRINITY_DN105251_c0_g2	0.7384167923404222	133033
Crpow_TRINITY_DN33543_c0_g2	0.7378683545905206	133032
Crpow_TRINITY_DN14786_c0_g4	0.7365986224640874	133031
Crpow_TRINITY_DN4359_c1_g1	0.7365448335135302	133030
Crpow_TRINITY_DN29357_c0_g1	0.7363733921463563	133029
Crpow_TRINITY_DN160572_c0_g1	0.7363421912027024	133028
Crpow_TRINITY_DN12811_c0_g1	0.736280955661184	133027
Crpow_TRINITY_DN5502_c0_g1	0.7357346680428911	133026
Crpow_TRINITY_DN1233_c1_g2	0.7355463236101069	133025
Crpow_TRINITY_DN18905_c0_g1	0.735312872473033	133024
Crpow_TRINITY_DN41796_c0_g3	0.7351222140316126	133023
Crpow_TRINITY_DN126145_c0_g3	0.7350216013291324	133022
Crpow_TRINITY_DN54985_c0_g2	0.7342633193400693	133021
Crpow_TRINITY_DN5717_c0_g1	0.7338808357318685	133020
Crpow_TRINITY_DN34100_c0_g3	0.7325871810261002	133019
Crpow_TRINITY_DN136619_c1_g1	0.7325153657960365	133018
Crpow_TRINITY_DN434789_c0_g3	0.7324064451802862	133017
Crpow_TRINITY_DN70300_c2_g1	0.7318440796969744	133016
Crpow_TRINITY_DN63383_c0_g1	0.7299633252587874	133015
Crpow_TRINITY_DN13321_c0_g1	0.7293162641643687	133014
Crpow_TRINITY_DN21928_c0_g2	0.728944995316522	133013
Crpow_TRINITY_DN15759_c0_g1	0.7265691735097715	133012
Crpow_TRINITY_DN4689_c1_g2	0.7263228652692565	133011
Crpow_TRINITY_DN37583_c0_g2	0.7255058801795187	133010
Crpow_TRINITY_DN8731_c1_g1	0.72548522626016	133009
Crpow_TRINITY_DN1247_c2_g1	0.7236236202767579	133008
Crpow_TRINITY_DN15197_c0_g1	0.7233064760327844	133007
Crpow_TRINITY_DN70767_c0_g1	0.7217068259026221	133006
Crpow_TRINITY_DN36410_c0_g1	0.7213649471648907	133005
Crpow_TRINITY_DN27078_c0_g1	0.7201992412185707	133004
Crpow_TRINITY_DN4904_c0_g1	0.7191269144503739	133003
Crpow_TRINITY_DN731_c0_g1	0.7171158893758056	133002
Crpow_TRINITY_DN5370_c0_g1	0.7151432217463597	133001
Crpow_TRINITY_DN9279_c1_g3	0.7142542377191322	133000
Crpow_TRINITY_DN16768_c0_g1	0.7138210226562012	132999
Crpow_TRINITY_DN190778_c2_g1	0.7137752227264136	132998
Crpow_TRINITY_DN87033_c0_g2	0.7121837965794748	132997
Crpow_TRINITY_DN4537_c0_g2	0.7117780929800084	132996
Crpow_TRINITY_DN13914_c0_g1	0.7104540989735856	132995
Crpow_TRINITY_DN9743_c0_g3	0.7101241937441066	132994
Crpow_TRINITY_DN47507_c0_g3	0.7095679257436553	132993
Crpow_TRINITY_DN11286_c0_g1	0.7094335660380133	132992
Crpow_TRINITY_DN14185_c0_g1	0.7085586834591128	132991
Crpow_TRINITY_DN77776_c0_g1	0.7085572933391772	132990
Crpow_TRINITY_DN10002_c1_g1	0.7081284947174593	132989
Crpow_TRINITY_DN4032_c0_g1	0.7070106325081016	132988
Crpow_TRINITY_DN14435_c0_g5	0.7061096929039062	132987
Crpow_TRINITY_DN197066_c0_g2	0.7057340217816928	132986
Crpow_TRINITY_DN32773_c2_g1	0.7031015358008218	132985
Crpow_TRINITY_DN394898_c0_g2	0.7004092296479988	132984
Crpow_TRINITY_DN23068_c0_g1	0.7001034938284973	132983
Crpow_TRINITY_DN80824_c3_g1	0.6990564435842685	132982
Crpow_TRINITY_DN6049_c1_g1	0.6987863135604895	132981
Crpow_TRINITY_DN3929_c0_g1	0.6984224413011142	132980
Crpow_TRINITY_DN14861_c0_g2	0.6954967812667373	132979
Crpow_TRINITY_DN2135_c1_g1	0.6927561999864712	132978
Crpow_TRINITY_DN48645_c0_g2	0.6924703574347986	132977
Crpow_TRINITY_DN66525_c1_g4	0.6916313327612859	132976
Crpow_TRINITY_DN29655_c0_g1	0.6912158202154279	132975
Crpow_TRINITY_DN16984_c0_g1	0.6909915591863103	132974
Crpow_TRINITY_DN14056_c1_g1	0.6907279904268564	132973
Crpow_TRINITY_DN16904_c0_g3	0.6905788728120458	132972
Crpow_TRINITY_DN15420_c0_g1	0.6893029804370524	132971
Crpow_TRINITY_DN131391_c0_g3	0.6880072501646586	132970
Crpow_TRINITY_DN40631_c0_g1	0.68793045945961	132969
Crpow_TRINITY_DN10159_c0_g1	0.6867023296174474	132968
Crpow_TRINITY_DN9492_c0_g1	0.686583439356616	132967
Crpow_TRINITY_DN9492_c0_g2	0.6864906255901247	132966
Crpow_TRINITY_DN41796_c0_g2	0.686317477380426	132965
Crpow_TRINITY_DN11670_c0_g1	0.6856426887270395	132964
Crpow_TRINITY_DN3553_c0_g2	0.682589126189342	132963
Crpow_TRINITY_DN8194_c0_g2	0.6817564431169837	132962
Crpow_TRINITY_DN46876_c0_g1	0.6810956118090926	132961
Crpow_TRINITY_DN5986_c0_g2	0.6783978194904351	132960
Crpow_TRINITY_DN30243_c0_g1	0.678166824534515	132959
Crpow_TRINITY_DN11984_c0_g1	0.6779294015835678	132958
Crpow_TRINITY_DN2208_c0_g1	0.6774412832847869	132957
Crpow_TRINITY_DN4832_c1_g1	0.6767470271975338	132956
Crpow_TRINITY_DN1086_c0_g1	0.6761858709268244	132955
Crpow_TRINITY_DN14930_c0_g1	0.6760454290859323	132954
Crpow_TRINITY_DN1518_c0_g3	0.6758719741065818	132953
Crpow_TRINITY_DN12437_c2_g1	0.6751819014997322	132952
Crpow_TRINITY_DN14319_c0_g1	0.6729672236673175	132951
Crpow_TRINITY_DN50110_c0_g1	0.6729377368640573	132950
Crpow_TRINITY_DN9503_c0_g1	0.6724325854625078	132949
Crpow_TRINITY_DN11908_c0_g2	0.6721358375632928	132948
Crpow_TRINITY_DN20476_c0_g1	0.6717878585054955	132947
Crpow_TRINITY_DN8535_c0_g1	0.6712494461274768	132946
Crpow_TRINITY_DN18998_c0_g1	0.6710830693665734	132945
Crpow_TRINITY_DN37679_c0_g2	0.6709517558742254	132944
Crpow_TRINITY_DN4267_c2_g2	0.6709060535763877	132943
