from	to	r	t	p.value	FDR	significant	group
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN10168_c1_g3	0.8529174865701843	4.001972336885489	0.003551502016476428	0.009633455838713514	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN10486_c0_g1	0.9253354995447551	5.978119027378595	4.915976337028294e-4	0.002979184826964407	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN10930_c0_g1	0.9009693321024542	5.0864317823072245	0.0011256196126597088	0.004808480471550318	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN10930_c0_g2	0.962570241421522	8.699352693336198	6.372193189457889e-5	0.0010199032527552748	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN10930_c0_g3	0.9364083425293326	6.5364561873733225	3.063117290460234e-4	0.002295161741598864	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN10942_c0_g1	0.8770454725859506	4.471858745599721	0.0021145097383868834	0.0069725601991105805	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN10942_c2_g1	0.9216708291783828	5.819024746125264	5.659935189411844e-4	0.003226425385734251	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN112218_c0_g2	0.9197349314483018	5.7392399485885655	6.080959266098592e-4	0.0033605519953923196	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN11353_c0_g1	0.8822630484218646	4.590681511036215	0.0018641823813704617	0.0064666899227087665	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN113860_c1_g1	0.8692947714953707	4.307817703680403	0.0025247223602551157	0.0077791693005100785	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN11417_c0_g1	0.884306835617732	4.639262489079129	0.0017716057897219717	0.006271722364460868	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN11417_c0_g2	0.8742549405666661	4.411171298861853	0.0022568296265055715	0.0072482897321227355	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN11452_c1_g2	0.9587036842346551	8.256956515655306	8.532863309735452e-5	0.0011731437670749263	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN116763_c0_g1	0.9489269040696011	7.367404541089599	1.602140738233453e-4	0.0016347474292763245	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN116763_c0_g2	0.9202724658926718	5.761113881724143	5.962075409472801e-4	0.0033209045039864814	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN11707_c0_g2	0.8827246389452245	4.6015493252192785	0.0018430076966892874	0.006418452208611667	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN11707_c0_g4	0.9100561166514383	5.378174850997117	8.492941311328501e-4	0.0040789323664644035	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN11768_c0_g1	0.8596211037289948	4.121160696601072	0.003104081015328514	0.008848871146286798	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN119334_c0_g1	0.9675738193617192	9.383099408282341	4.158868313484387e-5	8.287133385408295e-4	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN12049_c0_g1	0.9248129462545706	5.954752656741695	5.017896667083533e-4	0.003012103921144402	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN1233_c0_g1	0.9454090806118011	7.106073921414839	1.9512726339160263e-4	0.0018169080956697249	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN1233_c1_g2	0.8929767445441172	4.859639529853803	0.001411941060209084	0.005491894284355595	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN13457_c0_g1	0.8964214513441447	4.954336783910808	0.0012833832527427928	0.005184184439930379	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN13477_c1_g2	0.9113657164820959	5.423698600205102	8.135583784932567e-4	0.0039797967707268615	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN137741_c1_g1	0.911369888913857	5.423845175641143	8.134461166720749e-4	0.003979782664807285	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN1389_c0_g1	0.8588058205846336	4.106248191886863	0.0031564484575083655	0.008935503642631966	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN13921_c3_g1	0.9335695229942652	6.380558709831019	3.484328996107813e-4	0.002463642687288784	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN14112_c0_g1	0.9821808674265733	12.801244003752565	6.978265007644562e-6	3.826792184410719e-4	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN14112_c0_g2	0.980889530486644	12.348946736849589	8.599604983895564e-6	4.109278605308878e-4	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN14112_c0_g3	0.9735072963473221	10.428751693520029	2.278344516022132e-5	6.189765654470424e-4	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN14455_c0_g1	0.9057172854191338	5.233870896681959	9.749430747374121e-4	0.00441930873873902	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN14460_c0_g1	0.8939987672907541	4.887280226134343	0.0013729685389118583	0.005398038443198165	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN14460_c0_g2	0.9216879258696152	5.819741965654668	5.656304430046426e-4	0.003225316797358631	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN14474_c0_g1	0.8810773968921606	4.563038669920867	0.0019192893086095054	0.006578831948978913	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN145400_c2_g1	0.8815781101891785	4.574665074523669	0.0018958908021371875	0.006526912175339449	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN15462_c0_g1	0.9700667400877907	9.784975933971857	3.277711864600221e-5	7.42366542479996e-4	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN15635_c0_g1	0.9064209122721417	5.25662191961261	9.537979828725918e-4	0.004357387972353656	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN15754_c0_g2	0.9169397966864204	5.6287986766421	6.724100038421977e-4	0.003558428360817437	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN162385_c0_g2	0.9431129481001851	6.948380549436598	2.2041150328326898e-4	0.0019257492502613477	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN17443_c0_g1	0.9601832239610416	8.418764457096595	7.656812100363807e-5	0.0011120943780280504	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN1758_c1_g1	0.8721192090152925	4.365983305969535	0.002369813072991594	0.007477179463001703	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN18749_c0_g1	0.9205269626516039	5.77154423822274	5.906322650948017e-4	0.003308866274668364	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN19883_c0_g2	0.9611386623940358	8.528028622745001	7.123911133469321e-5	0.0010735488703576955	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN20289_c0_g1	0.8537219929533129	4.015875830598192	0.0034957647625467165	0.009536198510708872	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN20796_c0_g1	0.9650275614409949	9.017124400738686	5.207463863808615e-5	9.202339796824106e-4	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN23242_c0_g2	0.8702886666562447	4.3280838926570695	0.0024694921039771496	0.00766767973283787	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN24059_c1_g1	0.8778882264368072	4.490567312750708	0.0020726954173731307	0.006890142899714956	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN24059_c1_g2	0.8555038571062112	4.0470497128880805	0.003374311888952687	0.00933267646501372	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN25304_c1_g1	0.9014638728061029	5.1013153117520265	0.001109266322054653	0.0047642275655729455	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN25975_c0_g1	0.9105477804453792	5.395154090739823	8.357606212343494e-4	0.004040604761782245	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN26808_c0_g1	0.9197236238538751	5.738782070237311	6.083476570986633e-4	0.00336143260096635	TRUE	0
Crpow_TRINITY_DN10030_c0_g1	Crpow_TRINITY_DN282640_c0_g1	0.9061643776490458	5.248298970970356	9.614723750141881e-4	0.004380348475687565	TRUE	0
